text_id	entity_id	name	category	positions
F-22177851-002	T6	Debaryomyces hansenii	Microorganism	198 219
F-22177851-002	T7	Geotrichum candidum	Microorganism	221 240
F-22177851-002	T8	Kluyveromyces sp.	Microorganism	242 259
F-22177851-002	T9	Yarrowia lipolytica	Microorganism	264 283
F-22177851-002	T10	cheese surface	Habitat	455 469
F-22177851-002	T11	cheese	Habitat	455 461
F-22177851-002	T12	less acid-tolerant	Phenotype	500 518
F-22177851-002	T13	aerobic	Phenotype	520 527
F-22177851-002	T14	facultative  anaerobic	Phenotype	531 553
F-22177851-002	T15	catalase-positive	Phenotype	555 572
F-22177851-002	T16	halo-tolerant	Phenotype	574 587
F-22177851-002	T17	Gram-positive	Phenotype	588 601
F-22177851-002	T18	Brevibacterium aurantiacum	Microorganism	630 656
F-22177851-002	T19	Corynebacterium	Microorganism	658 673
F-22177851-002	T20	Arthrobacter	Microorganism	675 687
F-22177851-002	T21	Staphylococcus spp.	Microorganism	692 711
F-22177851-002	T22	cheese	Habitat	754 760
F-22177851-002	T23	cheese surface	Habitat	754 768
F-22177851-002	T24	smear surface-ripened cheese	Habitat	865 893
20148898	T1	The presence of professional phagocytes dictates the number of host cells targeted for Yop translocation during infection.	Title	0 122
20148898	T2	Type III secretion systems deliver effector proteins from Gram-negative bacterial pathogens into host cells, where they disarm host defences, allowing the pathogens to establish infection. Although Yersinia pseudotuberculosis delivers its effector proteins, called Yops, into numerous cell types grown in culture, we show that during infection Y. pseudotuberculosis selectively targets Yops to professional phagocytes in Peyer's patches, mesenteric lymph nodes and spleen, although it colocalizes with B and T cells as well as professional phagocytes. Strikingly, in the absence of neutrophils, the number of cells with translocated Yops was significantly reduced although the bacterial loads were similar, indicating that Y. pseudotuberculosis did not arbitrarily deliver Yops to the available cells. Using isolated splenocytes, selective binding and selective targeting to professional phagocytes when bacteria were limiting was also observed, indicating that tissue architecture was not required for the tropism for professional phagocytes. In isolated splenocytes, YadA and Invasin increased the number of all cells types with translocated Yops, but professional phagocytes were still preferentially translocated with Yops in the absence of these adhesins. Together these results indicate that Y. pseudotuberculosis discriminates among cells it encounters during infection and selectively delivers Yops to phagocytes while refraining from translocation to other cell types.	Paragraph	123 1600
20148898	T3	professional phagocytes	Habitat	16 39
20148898	T4	host cells	Habitat	63 73
20148898	T5	Type III secretion	Phenotype	123 141
20148898	T6	Gram-negative	Phenotype	181 194
20148898	T7	bacterial pathogens	Phenotype	195 214
20148898	T8	host cells	Habitat	220 230
20148898	T9	pathogens	Phenotype	278 287
20148898	T10	Yersinia pseudotuberculosis	Microorganism	321 348
20148898	T11	cell types grown in culture	Habitat	408 435
20148898	T12	Y. pseudotuberculosis	Microorganism	467 488
20148898	T13	professional phagocytes in Peyer's patches	Habitat	517 559
20148898	T14	Peyer's patches	Habitat	544 559
20148898	T15	mesenteric lymph nodes	Habitat	561 583
20148898	T16	spleen	Habitat	588 594
20148898	T17	B cells	Habitat	625 626;633 638
20148898	T18	T cells	Habitat	631 638
20148898	T19	professional phagocytes	Habitat	650 673
20148898	T20	neutrophils	Habitat	705 716
20148898	T21	cells with translocated Yops	Habitat	732 760
20148898	T22	Y. pseudotuberculosis	Microorganism	846 867
20148898	T23	cells	Habitat	918 923
20148898	T24	isolated splenocytes	Habitat	931 951
20148898	T25	professional phagocytes	Habitat	998 1021
20148898	T26	professional phagocytes	Habitat	1142 1165
20148898	T27	isolated splenocytes	Habitat	1170 1190
20148898	T28	cells	Habitat	1237 1242
20148898	T29	professional phagocytes	Habitat	1277 1300
20148898	T30	Y. pseudotuberculosis	Microorganism	1421 1442
20148898	T31	cells	Habitat	1463 1468
20148898	T32	phagocytes	Habitat	1533 1543
20148898	T33	cell	Habitat	1589 1593
F-18524407-001	T1	Dairy	Habitat	0 5
F-18524407-001	T2	propionibacteria	Microorganism	7 23
F-18524407-001	T3	P. freudenreichii subsp. shermanii	Microorganism	179 213
F-18524407-001	T4	EPS  biosynthesis	Phenotype	412 429
F-18524407-001	T5	propionibacteria	Microorganism	433 449
F-18524407-001	T6	P. freudenreichii subsp. shermanii	Microorganism	495 529
F-18524407-001	T7	TL 34	Microorganism	567 572
F-18524407-001	T8	ropy-producing	Phenotype	618 632
F-18524407-001	T9	production of EPS	Phenotype	650 667
F-22177851-012	T1	community  with P. celer	Habitat	127 151
F-22177851-012	T2	P. celer	Microorganism	143 151
F-27020288-003	T1	β-glucan produced	Phenotype	48 65
F-27020288-003	T2	P. parvulus	Microorganism	69 80
F-27020288-003	T3	Lactobacillus paracasei	Microorganism	92 115
F-27020288-003	T4	gastrointestinal	Habitat	140 156
F-22177851-006	T1	S3 + Lactococcus lactis sp. lactis	Microorganism	11 15;67 96
F-22177851-006	T2	protease-negative	Phenotype	24 41
F-22177851-006	T3	S3- Lactococcus lactis sp. lactis	Microorganism	50 53;67 96
F-22177851-006	T4	cheese	Habitat	111 117
F-22177851-006	T5	model community	Habitat	166 181
F-22177851-006	T6	Lactobacillus casei FH1	Microorganism	208 231
F-22177851-006	T7	Arthrobacter arilaitensis Re117	Microorganism	233 264
F-22177851-006	T8	Corynebacterium casei Mu120	Microorganism	266 293
F-22177851-006	T9	C. flavescens Mu128	Microorganism	295 314
F-22177851-006	T10	C. variabile Mu129	Microorganism	316 334
F-22177851-006	T11	Staphylococcus xylosus Com1	Microorganism	336 363
F-22177851-006	T12	S. equorum Mu2	Microorganism	368 382
F-22177851-006	T13	D. hansenii DH68	Microorganism	403 419
F-22177851-006	T14	G. candidum GC129	Microorganism	421 438
F-22177851-006	T15	Y. lipolytica CI35	Microorganism	440 458
F-22177851-006	T16	K. lactis  KL65	Microorganism	463 478
F-22177851-006	T17	smear soft  cheese	Habitat	535 553
F-22177851-006	T18	Munster	Habitat	604 611
F-22177851-006	T19	Re117	Microorganism	624 629
F-22177851-006	T20	Reblochon	Habitat	631 640
F-22177851-006	T21	Com1	Microorganism	643 647
F-22177851-006	T22	FH1	Microorganism	662 665
F-22177851-006	T23	St. Nectaire	Habitat	667 679
F-22177851-006	T24	Gram-negative	Phenotype	687 700
F-22177851-006	T25	P. celer 91	Microorganism	719 730
F-22177851-006	T26	H. alvei  2 920	Microorganism	735 750
F-22177851-006	T27	Livarot	Habitat	766 773
F-22177851-006	T28	Munster cheese	Habitat	778 792
F-22177851-006	T29	cheese	Habitat	834 840
F-22177851-006	T30	sensitivity to 24 antibiotics	Phenotype	900 929
F-22177851-006	T31	production of biogenic  amines	Phenotype	934 964
F-22177851-006	T32	synthetic media	Habitat	968 983
F-22177851-006	T33	growth under anaerobic condition	Phenotype	991 1023
9798026	T1	Previous infection with Helicobacter pylori is the primary determinant of spontaneous gastric hypoacidity in human immunodeficiency virus-infected outpatients.	Title	0 159
9798026	T2	To investigate the incidence and demographics of gastric hypoacidity among persons infected with human immunodeficiency virus (HIV), 146 asymptomatic subjects were evaluated with use of a radiotelemetry device (Heidelberg capsule). Gastric hypoacidity (minimum gastric pH of > or = 3) occurred in 24 subjects (17%). Demographic characteristics, CD4 cell counts, and Helicobacter pylori serological status were evaluated for an association with gastric pH. Subjects with hypoacidity were more likely to have positive H. pylori serology than were subjects without hypoacidity (15 of 24 vs. 23 of 74, respectively; P = .004). Multivariate analysis indicated that a positive H. pylori serology was the most significant predictor of hypoacidity, accounting for an increase in gastric pH of 39%. A history of injection drug use, heterosexual transmission of HIV, and male gender were also associated with an elevated gastric pH. CD4 cell counts did not contribute to predictions of gastric pH. A history of H. pylori infection is relatively common in HIV-positive black and Hispanic populations and is a predictor of gastric pH.	Paragraph	160 1282
9798026	T3	Helicobacter pylori	Microorganism	24 43
9798026	T4	gastric	Habitat	86 93
9798026	T5	human immunodeficiency virus-infected outpatients	Habitat	109 158
9798026	T6	human immunodeficiency virus	Microorganism	109 137
9798026	T7	gastric	Habitat	209 216
9798026	T8	persons infected with human immunodeficiency virus	Habitat	235 285
9798026	T9	human immunodeficiency virus	Microorganism	257 285
9798026	T10	HIV	Microorganism	287 290
9798026	T11	asymptomatic subjects	Habitat	297 318
9798026	T12	Gastric	Habitat	392 399
9798026	T13	gastric	Habitat	421 428
9798026	T14	CD4 cell	Habitat	505 513
9798026	T15	Helicobacter pylori	Microorganism	526 545
9798026	T16	gastric	Habitat	604 611
9798026	T17	Subjects with hypoacidity	Habitat	616 641
9798026	T18	H. pylori	Microorganism	676 685
9798026	T19	subjects without hypoacidity	Habitat	705 733
9798026	T20	H. pylori	Microorganism	831 840
9798026	T21	gastric	Habitat	931 938
9798026	T22	HIV	Microorganism	1012 1015
9798026	T23	male	Habitat	1021 1025
9798026	T24	gastric	Habitat	1071 1078
9798026	T25	CD4 cell	Habitat	1083 1091
9798026	T26	gastric	Habitat	1136 1143
9798026	T27	H. pylori	Microorganism	1161 1170
9798026	T28	HIV-positive Hispanic populations	Habitat	1205 1217;1228 1248
9798026	T29	HIV-positive black populations	Habitat	1205 1223;1237 1248
9798026	T30	HIV	Microorganism	1205 1208
9798026	T31	gastric	Habitat	1271 1278
F-22177851-022	T1	H. alvei	Microorganism	16 24
F-22177851-022	T2	cheese	Habitat	33 39
F-22177851-022	T3	cheese community	Habitat	33 49
F-22177851-022	T4	cheeses	Habitat	150 157
10738994	T1	Genotyping by restriction endonuclease analysis compared to phenotyping by antibiogram for typing methicillin-resistant Staphylococcus aureus strains colonizing patients in a nursing home.	Title	0 188
10738994	T2	To assist in defining patterns of methicillin-resistant Staphylococcus aureus (MRSA) colonization in a skilled nursing facility (SNF), we compared genotyping by field-inversion gel electrophoresis (FIGE) restriction endonuclease digestion analysis (REA) with phenotyping by antibiogram for defining strain relatedness among MRSA isolates from SNF patients.	Paragraph	189 545
10738994	T3	Prospective screening culture surveillance for MRSA among patients in a community SNF.	Paragraph	546 632
10738994	T4	Nares and stool swab cultures were obtained from newly admitted patients and from all patients quarterly. MRSA were isolated by oxacillin screening agar. Antibiograms were determined by the disk-diffusion method, and genotyping was by FIGE REA.	Paragraph	633 877
10738994	T5	It was shown that, among isolates with the same genotypes, many had different antibiograms; among isolates with the same antibiograms, many had different genotypes; and the discriminatory indices for isolates of MRSA by FIGE REA and by antibiogram were 0.56 and 0.78, respectively.	Paragraph	878 1159
10738994	T6	Our study demonstrated that, in patients from one SNF, genotyping by FIGE REA identified two prevalent REA DNA types, but with variability of antibiogram patterns within each DNA type; the antibiogram also identified prevalent patterns with variability of REA DNA type within each antibiogram pattern. The discriminatory index of antibiograms alone, or of genotypes alone as determined by FIGE REA, was poor for strains of MRSA isolated from the SNF patients in our study.	Paragraph	1160 1632
10738994	T7	methicillin-resistant	Phenotype	98 119
10738994	T8	Staphylococcus aureus	Microorganism	120 141
10738994	T9	patients	Habitat	161 169
10738994	T10	nursing home	Habitat	175 187
10738994	T11	methicillin-resistant	Phenotype	223 244
10738994	T12	Staphylococcus aureus	Microorganism	245 266
10738994	T13	MRSA	Microorganism	268 272
10738994	T14	MRSA	Phenotype	268 272
10738994	T15	skilled nursing facility	Habitat	292 316
10738994	T16	SNF	Habitat	318 321
10738994	T17	MRSA	Microorganism	513 517
10738994	T18	MRSA	Phenotype	513 517
10738994	T19	SNF patients	Habitat	532 544
10738994	T20	SNF	Habitat	532 535
10738994	T21	MRSA	Microorganism	593 597
10738994	T22	MRSA	Phenotype	593 597
10738994	T23	patients	Habitat	604 612
10738994	T24	community SNF	Habitat	618 631
10738994	T25	Nares swab cultures	Habitat	633 638;649 662
10738994	T26	Nares	Habitat	633 638
10738994	T27	stool swab cultures	Habitat	643 662
10738994	T28	stool	Habitat	643 648
10738994	T29	patients	Habitat	697 705
10738994	T30	patients	Habitat	719 727
10738994	T31	MRSA	Microorganism	739 743
10738994	T32	MRSA	Phenotype	739 743
10738994	T33	oxacillin screening agar	Habitat	761 785
10738994	T34	MRSA	Microorganism	1090 1094
10738994	T35	MRSA	Phenotype	1090 1094
10738994	T36	patients from one SNF	Habitat	1192 1213
10738994	T37	SNF	Habitat	1210 1213
10738994	T38	MRSA	Microorganism	1583 1587
10738994	T39	MRSA	Phenotype	1583 1587
10738994	T40	SNF	Habitat	1606 1609
10738994	T41	SNF patients	Habitat	1606 1618
F-22177851-016	T1	P. celer	Microorganism	39 47
16990433	T1	An extensive repertoire of type III secretion effectors in Escherichia coli O157 and the role of lambdoid phages in their dissemination.	Title	0 136
16990433	T2	"Several pathogenic strains of Escherichia coli exploit type III secretion to inject ""effector proteins"" into human cells, which then subvert eukaryotic cell biology to the bacterium's advantage. We have exploited bioinformatics and experimental approaches to establish that the effector repertoire in the Sakai strain of enterohemorrhagic E. coli (EHEC) O157:H7 is much larger than previously thought. Homology searches led to the identification of >60 putative effector genes. Thirteen of these were judged to be likely pseudogenes, whereas 49 were judged to be potentially functional. In total, 39 proteins were confirmed experimentally as effectors: 31 through proteomics and 28 through translocation assays. At the protein level, the EHEC effector sequences fall into >20 families. The largest family, the NleG family, contains 14 members in the Sakai strain alone. EHEC also harbors functional homologs of effectors from plant pathogens (HopPtoH, HopW, AvrA) and from Shigella (OspD, OspE, OspG), and two additional members of the Map/IpgB family. Genes encoding proven or predicted effectors occur in >20 exchangeable effector loci scattered throughout the chromosome. Crucially, the majority of functional effector genes are encoded by nine exchangeable effector loci that lie within lambdoid prophages. Thus, type III secretion in E. coli is linked to a vast phage ""metagenome,"" acting as a crucible for the evolution of pathogenicity."	Paragraph	137 1580
