category,word,dic,obt
Habitat,gastric mucosa,OntoBiotope,001577
Habitat,gastric mucosal-associated lymphoid tissue,OntoBiotope,000334
Habitat,gastric mucosal,OntoBiotope,001577
Habitat,gastric,OntoBiotope,001792
Habitat,MALT,OntoBiotope,000334
Habitat,monoclonal B cells,OntoBiotope,001623
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Habitat,gastric,OntoBiotope,001792
Habitat,gastric MALT,OntoBiotope,000334
Habitat,patients with atypical lymphoid infiltrates,OntoBiotope,003220
Habitat,patients with low-grade MALT lymphoma,OntoBiotope,003220
Habitat,patients with Helicobacter pylori-chronic active gastritis,OntoBiotope,003269
Habitat,patients with high-grade primary gastric lymphoma,OntoBiotope,003220
Habitat,gastric,OntoBiotope,001792
Habitat,MALT,OntoBiotope,000334
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Habitat,CD20,OntoBiotope,001623
Habitat,CD3,OntoBiotope,001623
Habitat,MALT,OntoBiotope,000334
Habitat,patients with chronic active gastritis,OntoBiotope,003220
Habitat,CD20-positive cells,OntoBiotope,001623
Habitat,lymphocytic,OntoBiotope,001623
Habitat,B cells,OntoBiotope,001623
Habitat,T cells,OntoBiotope,001623
Habitat,lymphocytic,OntoBiotope,001623
Habitat,Lymphoepithelial,OntoBiotope,001091
Habitat,Lymphoepithelial,OntoBiotope,000334
Habitat,Lymphoepithelial lesions,OntoBiotope,000332
Habitat,gastric,OntoBiotope,001792
Habitat,gastric biopsies,OntoBiotope,000110
Habitat,monoclonal B cells,OntoBiotope,001623
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Habitat,CD20,OntoBiotope,001623
Habitat,CD3,OntoBiotope,001623
Habitat,gastric MALT,OntoBiotope,000334
Habitat,gastric,OntoBiotope,001792
Microorganism,Listeria sp.,NCBI_Taxonomy,1637
Microorganism,Listeria monocytogenes,NCBI_Taxonomy,1639
Habitat,chicken nugget processing plant,OntoBiotope,002129
Habitat,chicken,OntoBiotope,002394
Habitat,chicken nugget,OntoBiotope,001265
Habitat,chicken nugget,OntoBiotope,002729
Microorganism,Listeria,NCBI_Taxonomy,1637
Microorganism,Listeria sp.,NCBI_Taxonomy,1637
Microorganism,Listeria monocytogenes,NCBI_Taxonomy,1639
Habitat,food handlers,OntoBiotope,003311
Habitat,food,OntoBiotope,000094
Habitat,chicken,OntoBiotope,002394
Habitat,chicken nugget,OntoBiotope,001265
Habitat,chicken nugget,OntoBiotope,002729
Habitat,chicken nugget processing plant,OntoBiotope,002129
Habitat,selective agars,OntoBiotope,000031
Habitat,PALCAM,OntoBiotope,000031
Habitat,LPM,OntoBiotope,000031
Habitat,HCLA,OntoBiotope,000031
Habitat,food handler,OntoBiotope,003311
Habitat,food,OntoBiotope,000094
Habitat,food,OntoBiotope,000094
Habitat,food handlers,OntoBiotope,003311
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Habitat,gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,gastric,OntoBiotope,001792
Habitat,H. pylori-positive subjects,OntoBiotope,003269
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,H. pylori-negative subjects,OntoBiotope,002712
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,gastric mucosa,OntoBiotope,001577
Habitat,gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Habitat,gastric mucosa,OntoBiotope,001577
Habitat,gastric mucosa,OntoBiotope,001577
Habitat,H. pylori-infected monkeys,OntoBiotope,000491
Habitat,H. pylori-infected monkeys,OntoBiotope,003107
Habitat,H. pylori-infected monkeys,OntoBiotope,000700
Habitat,H. pylori-infected monkeys,OntoBiotope,000491
Habitat,H. pylori-infected monkeys,OntoBiotope,003107
Habitat,H. pylori-infected monkeys,OntoBiotope,000700
Habitat,H. pylori-infected monkeys,OntoBiotope,000491
Habitat,H. pylori-infected monkeys,OntoBiotope,003107
Habitat,H. pylori-infected monkeys,OntoBiotope,000700
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,control monkeys,OntoBiotope,003107
Habitat,control monkeys,OntoBiotope,000700
Habitat,control monkeys,OntoBiotope,003107
Habitat,control monkeys,OntoBiotope,000700
Habitat,control monkeys,OntoBiotope,003107
Habitat,control monkeys,OntoBiotope,000700
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,children,OntoBiotope,003188
Habitat,gastric mucosa,OntoBiotope,001577
Habitat,gastric,OntoBiotope,001792
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,patients with chronic gastritis,OntoBiotope,003269
Habitat,patients with chronic gastritis,OntoBiotope,003269
Habitat,patients with chronic gastritis,OntoBiotope,003220
Habitat,patients with gastric cancer,OntoBiotope,003220
Habitat,gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,young Japanese gastric cancer patients,OntoBiotope,003188
Habitat,young Japanese gastric cancer patients,OntoBiotope,003220
Habitat,gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Habitat,control group,OntoBiotope,003188
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,gastric,OntoBiotope,001792
Habitat,young Japanese people,OntoBiotope,003188
Habitat,young Japanese people,OntoBiotope,003188
Habitat,young Japanese people,OntoBiotope,003188
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,gastric,OntoBiotope,001792
Habitat,gastric mucosa,OntoBiotope,001577
Habitat,gastric,OntoBiotope,001792
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,Vibrio parahaemolyticus,NCBI_Taxonomy,670
Habitat,clinical,OntoBiotope,003220
Microorganism,Vibro parahaemolyticus,NCBI_Taxonomy,670
Habitat,clinical,OntoBiotope,003220
Habitat,gastroenteritis patients,OntoBiotope,003269
Habitat,healthy carriers,OntoBiotope,002712
Habitat,water,OntoBiotope,000468
Habitat,fish samples,OntoBiotope,002793
Habitat,Human,OntoBiotope,002488
Habitat,tick,OntoBiotope,001821
Microorganism,spotted fever group,NCBI_Taxonomy,114277
Microorganism,Rickettsia,NCBI_Taxonomy,780
Microorganism,spotted fever group,NCBI_Taxonomy,114277
Microorganism,rickettsiae,NCBI_Taxonomy,780
Habitat,ticks,OntoBiotope,001821
Habitat,humans,OntoBiotope,002488
Habitat,human,OntoBiotope,003269
Habitat,patients suffering from rickettsial disease of different degrees of severity,OntoBiotope,003269
Microorganism,Rickettsia conorii,NCBI_Taxonomy,781
Microorganism,R. conorii reference strains no. 7,NCBI_Taxonomy,781
Microorganism,R. conorii reference strains Moroccan,NCBI_Taxonomy,781
Microorganism,spotted fever group,NCBI_Taxonomy,114277
Habitat,ticks,OntoBiotope,001821
Habitat,humans,OntoBiotope,003269
Microorganism,R. conorii,NCBI_Taxonomy,781
Paragraph,"The strain 96-OK-85-24 significantly differed from the existing mosquitocidal B. thuringiensis strains in: (1) lacking the larvicidal activity against Culex pipiens molestus and haemolytic activity, and (2) SDS-PAGE profiles, immunological properties and N-terminal amino acid sequences of parasporal inclusion proteins.",,
Paragraph,It is clear from the results that the strain 96-OK-85-24 synthesizes a novel mosquitocidal Cry protein with a unique toxicity spectrum.,,
Paragraph,"This is the first report of the occurrence of a mosquitocidal B. thuringiensis strain with an unusual toxicity spectrum, lacking the activity against the culicine mosquito.",,
Phenotype,mosquitocidal,OntoBiotope,002809
Microorganism,Bacillus thuringiensis serovar sotto,NCBI_Taxonomy,29340
Phenotype,mosquitocidal activity,OntoBiotope,002809
Microorganism,Bacillus thuringiensis serovar sotto strain 96-OK-85-24,NCBI_Taxonomy,29340
Phenotype,mosquitocidal,OntoBiotope,002809
Microorganism,96-OK-85-24,NCBI_Taxonomy,29340
Phenotype,mosquitocidal,OntoBiotope,002809
Microorganism,B. thuringiensis,NCBI_Taxonomy,1428
Phenotype,larvicidal activity,OntoBiotope,002809
Habitat,Culex pipiens molestus,OntoBiotope,002142
Phenotype,haemolytic activity,OntoBiotope,000304
Microorganism,96-OK-85-24,NCBI_Taxonomy,29340
Phenotype,mosquitocidal,OntoBiotope,002809
Phenotype,mosquitocidal,OntoBiotope,002809
Microorganism,B. thuringiensis,NCBI_Taxonomy,1428
Habitat,culicine mosquito,OntoBiotope,002142
Microorganism,Pseudomonas aeruginosa,NCBI_Taxonomy,287
Habitat,paediatric cystic fibrosis units,OntoBiotope,000097
Habitat,paediatric,OntoBiotope,003188
Habitat,adult cystic fibrosis units,OntoBiotope,000097
Habitat,adult,OntoBiotope,003245
Microorganism,Pseudomonas aeruginosa,NCBI_Taxonomy,287
Habitat,cystic fibrosis (CF) units,OntoBiotope,000097
Habitat,Sputum,OntoBiotope,001335
Habitat,productive patients,OntoBiotope,003220
Habitat,regional adult CF units,OntoBiotope,000097
Habitat,regional paediatric CF units,OntoBiotope,000097
Habitat,paediatric,OntoBiotope,003188
Habitat,adult,OntoBiotope,003245
Microorganism,P. aeruginosa,NCBI_Taxonomy,287
Phenotype,antibiotic sensitivity,OntoBiotope,002675
Habitat,sputum,OntoBiotope,001335
Habitat,patients,OntoBiotope,003220
Habitat,clinic,OntoBiotope,002694
Microorganism,P. aeruginosa,NCBI_Taxonomy,287
Habitat,patients,OntoBiotope,003220
Habitat,patients,OntoBiotope,003220
Habitat,patient,OntoBiotope,003220
Habitat,patients,OntoBiotope,003220
Habitat,patients,OntoBiotope,003220
Habitat,patients,OntoBiotope,003220
Habitat,lung,OntoBiotope,000716
Phenotype,multiresistance,OntoBiotope,002674
Habitat,patients,OntoBiotope,003220
Phenotype,colonial morphology,OntoBiotope,000064
Phenotype,multiresistance,OntoBiotope,002674
Paragraph,A total of 275 patients with chronic dyspepsia seen in one clinic were enrolled. Gastric biopsies were obtained at endoscopy and H. pylori infection was diagnosed using the rapid urease test. Patients with H. pylori infection were given either clarithromycin or metronidazole-based triple therapy. Six weeks later H. pylori status was assessed using the C-urea breath test (C-UBT). Those who were negative for H. pylori had a further C-UBT after 1 year to establish the recurrence rate.,,
Paragraph,"The prevalence of H. pylori infection at entry to the study was 82.2% [95% confidence interval (CI) 78-87%]. The overall eradication rate 6 weeks after treatment was 49.1% (95% CI 42.6-55.6%) by intention-to-treat analysis, and 60% (95% CI 53-67%) by per-protocol analysis. Recurrence rate of H. pylori infection at 1 year was 34% (95% CI 14-45%) and the only predictor of recurrence was an excess delta C-UBT value less than 3.5 per million but equal to or greater than 2.5 per million at 6 weeks after treatment (odds ratio 2.28; 95% CI 1.17-4.44; P = 0.028).",,
Paragraph,"The prevalence of H. pylori infection in dyspeptic patients in Yemen is very high, the eradication rate with standard triple therapy was unsatisfactory probably because of widespread bacterial resistance due to unrestricted antibiotic use. The recurrence rate of infection at 1 year was high, as a result of recrudescence of incompletely eradicated organisms rather than reinfection.",,
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Habitat,dyspeptic patients,OntoBiotope,003220
Habitat,patients with chronic dyspepsia,OntoBiotope,003220
Habitat,clinic,OntoBiotope,002694
Habitat,Gastric biopsies,OntoBiotope,000110
Habitat,Gastric,OntoBiotope,001792
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,Patients with H. pylori infection,OntoBiotope,003269
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,dyspeptic patients,OntoBiotope,003220
Phenotype,widespread bacterial resistance due to unrestricted antibiotic use,OntoBiotope,002674
Habitat,neonatal,OntoBiotope,003453
Microorganism,Klebsiella pneumonia,NCBI_Taxonomy,573
Microorganism,Klebsiella pneumonia,NCBI_Taxonomy,573
Habitat,humans,OntoBiotope,003493
Habitat,animals,OntoBiotope,001103
Habitat,humans,OntoBiotope,002488
Microorganism,Klebsiella pneumonia,NCBI_Taxonomy,573
Habitat,placenta of a 38-year-old secondary recurrent aborter,OntoBiotope,000811
Habitat,38-year-old secondary recurrent aborter,OntoBiotope,003493
Paragraph,"The study population included 587 children with diarrhea and 249 age-matched healthy controls. The identification of pathogens was carried out by the conventional methods in combination with ELISA, immunoseparation, and PCR. The antibiotic susceptibility was determined by MIC following the NCCLS recommendations.",,
Paragraph,"Of those with diarrhea, 40.9% were less than one year old and 71.0% were less than two years old. A potential pathogen was identified in 67.3% of children with diarrhea. They were group A rotavirus, diarrheagenic Escherichia coli, Shigella spp, and enterotoxigenic Bacteroides fragilis, with prevalences of 46.7%, 22.5%, 4.7%, and 7.3%, respectively. No Salmonella spp or Vibrio cholerae were isolated. Rotavirus and diarrheagenic E. coli were predominant in children less than two years of age, while Shigella spp, and enterotoxigenic B. fragilis were mostly seen in the older children. Diarrheagenic E. coli and Shigella spp showed high prevalence of resistance to ampicillin, chloramphenicol, and to trimethoprim/sulfamethoxazole. Children attending the hospitals had fever (43.6%), vomiting (53.8%), and dehydration (82.6%). Watery stool was predominant with a prevalence of 66.4%, followed by mucous stool (21.0%). The mean episodes of stools per day was seven, ranging from two to 23 episodes. Before attending hospitals, 162/587 (27.6%) children had been given antibiotics. Overall, more children got diarrhea in (i) poor families; (ii) families where piped water and a latrine were lacking; (iii) families where mothers washed their hands less often before feeding the children; (iv) families where mothers had a low level of education; (v) families where information on health and sanitation less often reached their households.",,
Paragraph,"Group A rotavirus, diarrheagenic Escherichia coli, Shigella spp, and enterotoxigenic Bacteroides fragilis play an important role in causing diarrhea in children in Hanoi, Vietnam. Epidemiological factors such as lack of fresh water supply, unhygienic septic tank, low family income, lack of health information, and low educational level of parents could contribute to the morbidity of diarrhea in children.",,
Habitat,children,OntoBiotope,003188
Habitat,children less than five years of age,OntoBiotope,003188
Habitat,study population,OntoBiotope,003188
Habitat,children with diarrhea,OntoBiotope,003188
Habitat,children with diarrhea,OntoBiotope,003156
Habitat,age-matched healthy controls,OntoBiotope,003188
Habitat,age-matched healthy controls,OntoBiotope,002712
Phenotype,pathogens,OntoBiotope,002806
Phenotype,antibiotic susceptibility,OntoBiotope,002675
Phenotype,pathogen,OntoBiotope,002806
Habitat,children with diarrhea,OntoBiotope,003156
Habitat,children with diarrhea,OntoBiotope,003188
Microorganism,group A rotavirus,NCBI_Taxonomy,28875
Phenotype,diarrheagenic,OntoBiotope,002806
Microorganism,Escherichia coli,NCBI_Taxonomy,562
Microorganism,Shigella spp,NCBI_Taxonomy,620
Phenotype,enterotoxigenic,OntoBiotope,002806
Microorganism,Bacteroides fragilis,NCBI_Taxonomy,817
Microorganism,Salmonella spp,NCBI_Taxonomy,590
Microorganism,Vibrio cholerae,NCBI_Taxonomy,666
Microorganism,Rotavirus,NCBI_Taxonomy,10912
Phenotype,diarrheagenic,OntoBiotope,002806
Microorganism,E. coli,NCBI_Taxonomy,562
Habitat,children less than two years of age,OntoBiotope,003184
Habitat,children less than two years of age,OntoBiotope,003156
Microorganism,Shigella spp,NCBI_Taxonomy,620
Phenotype,enterotoxigenic,OntoBiotope,002806
Microorganism,B. fragilis,NCBI_Taxonomy,817
Habitat,older children,OntoBiotope,003188
Habitat,older children,OntoBiotope,003156
Phenotype,Diarrheagenic,OntoBiotope,002806
Microorganism,E. coli,NCBI_Taxonomy,562
Microorganism,Shigella spp,NCBI_Taxonomy,620
Phenotype,resistance to trimethoprim/sulfamethoxazole,OntoBiotope,002844
Phenotype,resistance to ampicillin,OntoBiotope,002762
Phenotype,resistance to chloramphenicol,OntoBiotope,002772
Habitat,Children attending the hospitals,OntoBiotope,003269
Habitat,Children attending the hospitals,OntoBiotope,003188
Habitat,hospitals,OntoBiotope,002714
Habitat,Watery stool,OntoBiotope,001102
Habitat,mucous stool,OntoBiotope,001102
Habitat,mucous,OntoBiotope,001220
Habitat,stools,OntoBiotope,001102
Habitat,hospitals,OntoBiotope,002714
Habitat,children,OntoBiotope,003188
Habitat,children,OntoBiotope,003269
Habitat,children,OntoBiotope,003188
Habitat,children,OntoBiotope,003269
Habitat,piped water,OntoBiotope,001530
Habitat,latrine,OntoBiotope,000702
Habitat,mothers,OntoBiotope,003491
Habitat,children,OntoBiotope,003188
Habitat,children,OntoBiotope,003269
Habitat,mothers,OntoBiotope,003491
Microorganism,Group A rotavirus,NCBI_Taxonomy,28875
Phenotype,diarrheagenic,OntoBiotope,002806
Microorganism,Escherichia coli,NCBI_Taxonomy,562
Microorganism,Shigella spp,NCBI_Taxonomy,620
Phenotype,enterotoxigenic,OntoBiotope,002806
Microorganism,Bacteroides fragilis,NCBI_Taxonomy,817
Habitat,children,OntoBiotope,003188
Habitat,fresh water,OntoBiotope,002455
Habitat,fresh water supply,OntoBiotope,001082
Habitat,unhygienic septic tank,OntoBiotope,003116
Habitat,children,OntoBiotope,003188
Phenotype,mercury resistance,OntoBiotope,002521
Phenotype,mer,OntoBiotope,002521
Microorganism,Escherichia coli,NCBI_Taxonomy,562
Habitat,rich medium,OntoBiotope,000007
Microorganism,E. coli,NCBI_Taxonomy,562
Microorganism,Deinococcus radiodurans,NCBI_Taxonomy,1299
Microorganism,Rickettsia,NCBI_Taxonomy,780
Microorganism,rickettsial,NCBI_Taxonomy,780
Habitat,animals,OntoBiotope,000193
Habitat,humans,OntoBiotope,002488
Habitat,ticks,OntoBiotope,001821
Habitat,fleas,OntoBiotope,002034
Habitat,flea,OntoBiotope,002034
Habitat,Adoratopsylla antiquorum antiquorum,OntoBiotope,002034
Habitat,Ctenocephalides felis felis,OntoBiotope,002034
Habitat,Polygenis atopus,OntoBiotope,002034
Habitat,Polygenis rimatus,OntoBiotope,002034
Habitat,Polygenis roberti roberti,OntoBiotope,002034
Habitat,Polygenis tripus,OntoBiotope,002034
Habitat,Rhopalopsyllus lugubris,OntoBiotope,002034
Habitat,Rhopalopsyllus lutzi lutzi,OntoBiotope,002034
Habitat,tick,OntoBiotope,001821
Habitat,Amblyomma aureolatum,OntoBiotope,001821
Habitat,Amblyomma cajennense,OntoBiotope,001821
Habitat,Amblyomma dubitatum,OntoBiotope,001821
Habitat,Ixodes loricatus,OntoBiotope,001821
Habitat,Rhipicephalus sanguineus,OntoBiotope,002693
Habitat,dogs,OntoBiotope,003092
Habitat,cats,OntoBiotope,003086
Habitat,opossums,OntoBiotope,002161
Microorganism,Rickettsia felis,NCBI_Taxonomy,42862
Microorganism,rickettsia,NCBI_Taxonomy,780
Habitat,fleas,OntoBiotope,002034
Microorganism,Rickettsia bellii,NCBI_Taxonomy,33990
Habitat,ticks,OntoBiotope,001821
Habitat,animal blood,OntoBiotope,000521
Habitat,animal,OntoBiotope,000193
Habitat,human blood,OntoBiotope,000521
Habitat,human,OntoBiotope,002488
Microorganism,rickettsial,NCBI_Taxonomy,780
Habitat,animal,OntoBiotope,000193
Habitat,animal sera,OntoBiotope,000007
Habitat,animal sera,OntoBiotope,000524
Habitat,human,OntoBiotope,002488
Habitat,human sera,OntoBiotope,000524
Habitat,human sera,OntoBiotope,000007
Microorganism,rickettsia,NCBI_Taxonomy,780
Microorganism,R. rickettsii,NCBI_Taxonomy,783
Microorganism,R. parkeri,NCBI_Taxonomy,35792
Microorganism,R. felis,NCBI_Taxonomy,42862
Microorganism,R. bellii,NCBI_Taxonomy,33990
Habitat,opossum sera,OntoBiotope,000524
Habitat,opossum sera,OntoBiotope,000007
Habitat,opossum,OntoBiotope,002161
Habitat,dog sera,OntoBiotope,000007
Habitat,dog sera,OntoBiotope,000524
Habitat,dog,OntoBiotope,003092
Habitat,horse,OntoBiotope,003320
